Roll, Pitch
90.141441, 90.186470
90.141258, 90.155945
90.141304, 90.236725
90.163811, 90.316330
90.153999, 90.283005
90.215561, 90.253853
90.141487, 90.236938
90.218681, 90.273735
90.231361, 90.249283
90.179878, 90.298790
90.144569, 90.246712
90.145424, 90.200760
90.119415, 90.265244
90.099686, 90.218666
90.063972, 90.213196
90.173630, 90.252251
90.173935, 90.205612
90.235268, 90.179680
90.118996, 90.258110
90.102745, 90.262016
90.270546, 90.245110
90.018799, 90.188202
90.170616, 90.192177
90.071297, 90.240616
90.164024, 90.222504
90.154633, 90.149361
90.154961, 90.186783
90.153961, 90.313217
90.193596, 90.141510
90.202759, 90.204102
90.202927, 90.153946
90.125549, 90.321693
90.141518, 90.260483
90.141632, 90.297516
90.144966, 90.257240
 90.190048, 90.231804
90.167198, 90.222298
90.176521, 90.349205
90.158203, 90.129623
90.157822, 90.122284
90.106453, 90.191902
90.138359, 90.227104
90.150917, 90.226151
90.170555, 90.232422
90.170319, 90.185013
90.176933, 90.269012
90.192642, 90.217300
90.150703, 90.326767
90.164070, 90.145233
90.164154, 90.262970

