2.928,-10.248,-959.103027,,
2.928,-9.516,-960.994019,,
2.928,-9.943,-961.116028,,
1.708,-8.174,-961.177002,,
1.708,-7.381,-958.492981,,
0.183,-11.59,-959.224976,,
2.44,-10.187,-959.835022,,
4.392,-8.723,-959.103027,,
1.952,-10.126,-961.421021,,
1.037,-11.529,-961.726013,,
1.525,-11.407,-959.224976,,
0.244,-9.394,-959.164001,,
0.732,-9.577,-963.861023,,
2.135,-10.553,-964.288025,,
2.135,-9.699,-958.249023,,
4.331,-7.991,-960.627991,,
0,-8.662,-959.103027,,
1.525,-9.028,-958.370972,,
0.793,-9.943,-960.872009,,
2.501,-8.357,-963.007019,,
1.342,-8.967,-957.517029,,
1.586,-9.821,-959.895996,,
-14.03,-7.93,-959.041992,,
14.396,-9.943,-959.651978,,
2.074,-7.564,-960.627991,,
0.244,-9.699,-961.237976,,
3.416,-10.187,-961.604004,,
-12.078,-7.93,-958.859009,,
14.091,-10.004,-962.518982,,
2.806,-9.943,-959.95697,,
2.806,-8.601,-962.823975,,
1.83,-8.662,-960.445007,,
3.904,-10.614,-959.346985,,
-15.555,-10.187,-961.481995,,
15.433,-9.943,-960.872009,,
0.854,-7.93,-961.237976,,
0.183,-8.723,-961.299011,,
0.183,-8.601,-961.848022,,
0.183,-8.601,-960.689026,,
1.83,-8.296,-960.567017,,
1.83,-8.113,-959.40802,,
1.525,-10.492,-961.116028,,
1.22,-10.126,-961.726013,,
3.294,-8.54,-963.55603,,
0.915,-9.15,-957.333984,,
1.586,-10.614,-961.299011,,
1.586,-9.028,-961.786987,,
1.586,-8.845,-959.835022,,
1.586,-8.723,-961.786987,,
1.586,-9.882,-957.333984,,
2.318,-8.723,-958.859009,,
2.318,-11.102,-962.153015,,
2.196,-7.991,-960.932983,,
2.196,-8.723,-960.078979,,
2.074,-7.808,-960.262024,,
0.061,-7.869,-958.737,,
0.854,-8.418,-961.54303,,
0.976,-8.052,-960.872009,,
2.135,-8.601,-961.116028,,
2.989,-8.845,-959.103027,,
0.854,-8.845,-961.848022,,
1.281,-8.54,-962.275024,,
-13.664,-6.954,-960.994019,,
14.396,-7.869,-958.249023,,
1.159,-7.137,-961.054993,,
1.525,-8.418,-959.40802,,
1.525,-9.76,-959.40802,,
1.83,-10.004,-959.95697,,
0.549,-9.333,-961.908997,,
0.549,-7.442,-963.190002,,
